MissingRate,Batch-Impute,BatchOpt-Impute
10,491.0028283596039,81.23238563537598
20,353.40702867507935,99.08830189704895
30,387.8583300113678,95.71027088165283
40,362.8186626434326,28917.13435125351
50,2849.2890441417694,85.69570708274841
60,795.6179172992706,60.8916540145874
70,353.2214720249176,76.1552426815033
80,268.55839228630066,84.71148943901062
