k,BudgetFraction,MAE,Runtime,UniqueQueried,AvgStdQueried
1,0.1,0.14017411264286134,76.16689968109131,10874,0.1513345228405251
2,0.1,0.13977109921917474,147.8439474105835,10874,0.16555697991414264
3,0.1,0.1390118413004466,217.81825375556946,10872,0.17218010794649374
4,0.1,0.13929899226874962,297.6392843723297,10872,0.17774880028397705
5,0.1,0.13866393299142524,427.7313470840454,10870,0.18131287197177776
6,0.1,0.13866178736567492,416.53686237335205,10872,0.18448538774363868
7,0.1,0.13820817852610345,517.2850933074951,10871,0.1872315638488951
8,0.1,0.13830448170411705,583.8404376506805,10872,0.18917507743687206
9,0.1,0.1381648963387807,650.5479264259338,10872,0.19123366691712007
10,0.1,0.13845687057390374,730.8088517189026,10870,0.19350266712695663
11,0.1,0.138328881699613,853.7691042423248,10868,0.194509534219453
12,0.1,0.13786338224138747,850.1035785675049,10872,0.19612877229552328
13,0.1,0.13794578846825256,921.5456681251526,10868,0.19763655354398427
14,0.1,0.13768023221928147,994.4658703804016,10864,0.19878139412687865
15,0.1,0.1377661760348351,1084.643545627594,10860,0.19963277406562677
1,0.2,0.12341979475112076,68.24436140060425,21749,0.13553029908376144
2,0.2,0.12209196651592923,150.06205415725708,21748,0.1499550361699742
3,0.2,0.12150123936600876,217.83679366111755,21747,0.15803321922451669
4,0.2,0.12083978053730184,272.90880513191223,21748,0.1637778394480397
5,0.2,0.12097946124302918,363.5188274383545,21745,0.16792716235093352
6,0.2,0.12039869265037342,424.2936987876892,21744,0.17082822975049627
7,0.2,0.11988243094412596,495.3735089302063,21749,0.1737918239639406
8,0.2,0.11969173042513961,551.0689928531647,21744,0.17630904096672195
9,0.2,0.11928773812069417,618.3962903022766,21744,0.1786181588798215
10,0.2,0.11976579303639778,705.9338159561157,21740,0.18038090824558403
11,0.2,0.11910170617840743,764.96404504776,21747,0.18210163223584733
12,0.2,0.11880581940886159,828.2869157791138,21744,0.18326347709163912
13,0.2,0.11862308121634968,900.0062153339386,21749,0.18469310253289198
14,0.2,0.11836420707986275,1041.0204575061798,21742,0.1858880505999478
15,0.2,0.11866251595391131,1167.201950788498,21735,0.1870994433487632
1,0.3,0.10717952611152348,73.30035591125488,32624,0.12499792407998862
2,0.3,0.10539075516429092,142.22971963882446,32624,0.14060251812328559
3,0.3,0.10463908366500875,207.5804364681244,32622,0.14859323865753946
4,0.3,0.10363894619326325,319.0141294002533,32624,0.15438639996848388
5,0.3,0.10306780056149291,375.7203414440155,32620,0.1585910366791956
6,0.3,0.10271718927758985,462.92344403266907,32622,0.16204276429715667
7,0.3,0.10189342631718706,571.5548348426819,32620,0.16512979276682557
8,0.3,0.10184016152977574,587.6148409843445,32624,0.16788066732244936
9,0.3,0.10122504163738583,643.54434633255,32616,0.16978020884144343
10,0.3,0.10105411073870865,681.9651188850403,32620,0.17158837126710774
11,0.3,0.10075222930302592,743.4241728782654,32615,0.17327721858711154
12,0.3,0.10074828212444605,812.5248801708221,32616,0.17484072408105997
13,0.3,0.10011623624851682,842.715639591217,32617,0.17637903085116013
14,0.3,0.10043349818611323,4360.875402927399,32620,0.17813578831429447
15,0.3,0.09953168141297619,916.0334753990173,32610,0.17905180049203107
