MissingRate,OT-Impute,OT-Rand,Batch-Impute,BatchOpt-Impute
10,0.1666661033967301,0.15004282440418937,0.12428210280214588,0.14874022511186719
20,0.1700005268767586,0.15319583442136833,0.12808046344712185,0.15015984889206008
30,0.17350569296885981,0.15603180863739743,0.12989049460388774,0.15261948616988977
40,0.17590360835985275,0.15840257291266016,0.1323783136371578,0.1541604972531882
50,0.17826738764965902,0.16052779006761064,0.1354007840401967,0.15628011797321392
60,0.1807215981923579,0.16273100720778702,0.13803728558914702,0.15767159088294133
70,0.18266792014175562,0.1643535684760966,0.1399407384175192,0.15944729787399736
80,0.18449372589341956,0.1661812003069246,0.14162241902340703,0.16037395755725098
