MissingRate,OT-Impute,OT-Rand,Batch-Impute,BatchOpt-Impute
10,0.10192275102737958,0.09065095639189097,0.08102250907855767,0.08502805504730068
20,0.10482353842135195,0.094141122497777,0.08403896156126056,0.09326348218385071
30,0.10854263474537322,0.09775607787630151,0.0861566881102828,0.0945035730889484
40,0.11111329068153804,0.09982562384109074,0.08953334663103046,0.09855711232023061
50,0.11735496624253355,0.10650366679143025,0.09359473572526666,0.10020027423434959
60,0.12151709715739115,0.10791959789312358,0.098911806250496,0.10861478037495356
70,0.127797518320131,0.11554270319804721,0.10139104755699699,0.10932078554503592
80,0.1336009236122507,0.12094097593305932,0.10826242437392371,0.1161154396273139
