MissingRate,OT-Impute,OT-Rand,Batch-Impute,BatchOpt-Impute
10,0.13008135436374216,0.11681341464587443,0.10703106825042218,0.10670452155697348
20,0.13734115409026562,0.12335903498513402,0.10759670629474036,0.11427628153434348
30,0.14028536319138946,0.1269789533617102,0.11286598348596003,0.1219737475329234
40,0.15162483390223597,0.1353526403415011,0.1260036599487578,0.13233623970893613
50,0.15946695734468755,0.14238860470155393,0.13415701112692063,0.14349482899813804
60,0.1697513915483017,0.15349105613001265,0.14273399056580435,0.14777358238525065
70,0.171492979343243,0.15425485253039548,0.14854004281746916,0.1507553162000162
80,0.16503160412076728,0.14859027395421603,0.1432665058486804,0.14832880608192783
