MissingRate,OT-Impute,OT-Rand,Batch-Impute,BatchOpt-Impute
10,0.16695040713378845,0.15004048591557914,0.1261756893739972,0.149325855156956
20,0.17021678398450446,0.15309339563705013,0.13002507712569805,0.15216460663904943
30,0.1740472679485779,0.1565051734241497,0.13359042367087512,0.15466740709987475
40,0.17677558798411425,0.15902705954718704,0.13691371208713313,0.15706438150799462
50,0.18017701351208054,0.162350054388904,0.1408232240410517,0.15979050583970728
60,0.18357478068380909,0.16526219784017301,0.14403630183908425,0.16268935972146417
70,0.18678255126209029,0.16813852257944945,0.1477302299284484,0.16547276066537012
80,0.1892624239216147,0.17044276005518388,0.15026470500968805,0.16720954657035278
