MissingRate,Batch-Impute,BatchOpt-Impute
10,319.446284532547,71.37465572357178
20,304.50039553642273,86.75246334075928
30,310.4944784641266,76.8156943321228
40,373.7695255279541,103.2299256324768
50,322.3610677719116,79.23795318603516
60,300.8567907810211,84.71450304985046
70,305.43421602249146,86.87350654602051
80,324.3271269798279,80.77094793319702
