MissingRate,OT-Impute,OT-Rand,Batch-Impute,BatchOpt-Impute
10,0.17207148811680256,0.1555040791558561,0.12976956168644513,0.15389215637233886
20,0.17303321963220875,0.15567421931238945,0.13177442687939547,0.15460587294580863
30,0.17543146419810762,0.15799820589464114,0.13501836657663838,0.1564284397592109
40,0.1778901107264846,0.16005087568253476,0.1374906190390014,0.15790911190658455
50,0.17943899559366433,0.16155927412265902,0.13907790532563416,0.15941379414185694
60,0.18156106835920563,0.16352977329673718,0.14139164786667247,0.1606822263918284
70,0.1830615459045374,0.16471819207879443,0.14322690211142855,0.1617503480840042
80,0.18491497899077775,0.16643989827041633,0.1453195981710049,0.16317668324354903
