MissingRate,OT-Impute,OT-Rand,Batch-Impute,BatchOpt-Impute
10,0.22100474339694212,0.19691226550059363,0.1775856302931815,0.18805227096918617
20,0.22589029533522753,0.20303504683291082,0.18341408296693304,0.19165847392805604
30,0.22956186060227424,0.20668380718050686,0.18656216826667157,0.19529948347658668
40,0.22906944958166667,0.20639175667214532,0.18739567550350258,0.19568979709629286
50,0.23414155317023352,0.21080847998106625,0.19314383734482365,0.20101764506146588
60,0.23579487937961402,0.21237403499771737,0.19594872993019385,0.20171551978954608
70,0.23768829238523181,0.21427592887280172,0.19985694979292715,0.20362381724369047
80,0.24274730622312213,0.21881022201606817,0.20699791221774086,0.20801660416116705
