MissingRate,OT-Impute,OT-Rand,Batch-Impute,BatchOpt-Impute
10,0.15616207030277518,0.1408063715446375,0.11284346690976092,0.13769766531478558
20,0.16117353562188613,0.14487762929495648,0.11863470176607159,0.14185423752339196
30,0.16385235117090693,0.14750049814466762,0.12246378475194648,0.14399498972346816
40,0.16768041640020817,0.15098233141994769,0.1260464111383533,0.14677276219467345
50,0.16996616799786404,0.1529379050428709,0.12916147751089138,0.14877286820090616
60,0.17205882388749533,0.15465892896250027,0.13137095584285316,0.1507510153163082
70,0.17305769750863417,0.1558721189946884,0.13305800592445624,0.1513454551866103
80,0.17354809003772884,0.1562433445715927,0.1342296008872235,0.15134002095854618
